osm_id,street_type,max_speed,start_time,end_time,number_of_records,number_of_drivers,average_speed,season,daylight,is_weekend,day_type,geometry
101528293,motorway,100,2017-12-08 21:30:00,2017-12-08 22:00:00,4,3,87.5,winter,Dark,false,Fri,0102000020110F00000C00000063C0E6E087702B41055109E67B1C5A417ED057F211702B412069DBAB781C5A4195BE3292316F2B4199A05BAF711C5A41FEBE9829636E2B41B99908F4681C5A41C87BC0042E6E2B414CC0EE5D661C5A41EE06658BE96C2B41FE0B726F581C5A41149CD283926C2B41E32D3FC3541C5A41775211FBDF6B2B41E5984EBC4D1C5A41B9431967516B2B418484C29B481C5A414706C56B74692B419E42E45B381C5A41ABBDF23E52692B41587DCB05371C5A4120DDFDA903682B417E65D3A12C1C5A41
207458638,motorway,none,2017-09-02 07:00:00,2017-09-02 07:30:00,18,9,131.7222222222222,autumn,Daylight,true,Sat,0102000020110F00001500000029D0802A9ADF3041B2F134F2EA165A414A58B6399CDF3041BE41434ACD165A41C77916FA9FDF3041DE40B516B0165A4137DA025BA6DF3041D9224C9D8D165A41F60610D6ADDF3041CBA6FBE66D165A41100F7EFFC2DF30415F1B15A82E165A410093E490CFDF30412999835512165A41D8799300DDDF3041A04AACA8F9155A41BB4602FAECDF30411AD6A0A8DE155A41592852FFFDDF3041E91816C5C6155A413E12ABCB14E030411CF0D6F1A9155A41E9F1E6C92EE0304118EA317F8D155A4121AC94904BE03041158D7D0B71155A41AF275D266DE03041F8F1FE4954155A411C3102AC90E0304194ADD2C438155A414177785BB8E03041C86B6F681D155A417BB7AC8CEFE03041CE9D2942FB145A41F8028E782AE13041F760B0DAD9145A418CFC7A2168E1304123BD76B0BA145A41D64D0957AEE1304140EEA5C599145A418FCC871BF0E13041C23D53247D145A41
10624431,motorway,none,2017-11-20 02:00:00,2017-11-20 02:30:00,10,5,87.4,autumn,Dark,false,Mon,0102000020110F0000080000005299407CC2C832413A315EF386175A41869C0ED98AC83241D87234648E175A417BEE91E761C83241FC7741F893175A4145E373F837C83241ABB6E7099A175A415EDED32BEBC732417B74928BA5175A41C7252E2429C7324139E205C8C3175A4136B0D76848C6324111EDDE2EE7175A418EE9F2EDA6C53241EF2C5B2D01185A41
27566690,motorway,120,2017-09-27 02:30:00,2017-09-27 03:00:00,31,15,84.41935483870967,,Dark,false,Wed,0102000020110F0000100000002AA452719D943041FCCD09DC7487594191F2FCADA1913041A5C34869F88759410E0F8E189A8F3041C5331A185188594153076E580E8F3041DD397E7E67885941E044CFF8938E3041E4610C187988594186717132FB8D3041870864318C88594117B5A985568D3041C52214359F885941E4888511C98C3041C535B3C9AC885941DF06CEAE1E8C30417712C469BA8859417E7BEECC8D8B30414BD36F6AC4885941C8C3B4B1138B3041CC3FD2ECCA885941733D22FF5C8A30418346EC3ED388594145C00400F4893041BB1DCFA9D68859411D33ACB45C893041034BAE15DB885941BC82090B9588304118E2AF7BE08859412F58DB90C58730413706C45AE6885941
425920523,motorway,none,2017-08-22 04:00:00,2017-08-22 04:30:00,19,14,95.52631578947368,summer,Dark,false,Tue,0102000020110F0000070000000974241DAF4A314128EC960A44F8594170816EB7FD4A31410F42FBDC65F8594118E87EEB4B4C3141B24560E1F2F85941623F4343F14C31411980211C3AF959411359CA844A4D31410934140162F95941EF6B1490914D3141D5734C6B84F959411BF3AD56FB4D31410D50A972BAF95941
334165658,motorway,120,2017-12-17 09:30:00,2017-12-17 10:00:00,0,0,,winter,Daylight,true,Sun,0102000020110F00000B00000001D10034E1D72D41FE0C50E370B95A41BDD29D2721D72D41C9E866B07EB95A410F03B6766FD42D41C9390C10B4B95A41A129B74CD7D22D41010A958AD2B95A41E70FBA40DECF2D4172B8975E0CBA5A41E862999209CC2D410BBA73F256BA5A417C2EAE7863CA2D41D3FCB02977BA5A411AC755588CC82D415B18F6F09ABA5A4175CE7C68AAC52D416C42DE39D3BA5A419E983C5B42C42D41B242C585EEBA5A41BFE1450C5DC22D41B36C48A016BB5A41
239241371,motorway,signals,2017-12-13 16:30:00,2017-12-13 17:00:00,25,18,71.96,winter,twilight,false,Wed,0102000020110F0000070000004D3E1674242A30410DAC1CF1013A5A41C2CCB7E0662A3041977C026B113A5A41696F5152302B304101DD93B83D3A5A41B733E621EE2B3041279713A4643A5A414312EB397F2C30412E51C9E4803A5A41788CDBE21B2D3041FC06AF6B9D3A5A41DB6C5FCDBE2D304133A8C828B83A5A41
307698862,residential,50,2017-08-19 22:00:00,2017-08-19 22:30:00,0,0,,summer,Dark,true,Sat,0102000020110F000021000000F72856BEA0C731412E118919B5295A41258D462DD6C73141A21DE763C2295A41D700B93D10C8314176D630D5D0295A4118781D2157C8314191F19977E2295A417805A0D5B8C831412B4CB2C5FA295A4194C6199EC1C831414F51F255FD295A41668CAA5AC3C831417FFEACFEFF295A4194C6199EC1C8314110393120022A5A41FC0F6413BDC83141A6C3F7D9032A5A412048540E24C831415D7154662A2A5A412F9079ECADC731410DA31F29482A5A4104E04D569DC7314190CE36574C2A5A41A9E91C458BC73141B0FCAD56502A5A41B546B27075C731414D4A9AC5532A5A41DA2749CB5CC731419B715C6E562A5A41039995AD72C63141CE7DFC256D2A5A41190351FD66C631416FA53E486E2A5A41A56890F652C6314137E977946F2A5A4176D6D8B644C6314124615C4D6F2A5A41436295CD38C63141E037F7066E2A5A41A2A591F22CC631415F9542DD6B2A5A4147DB84DF22C6314154993F04682A5A419188A1B61AC631417CA557E8622A5A411C09B1120BC6314143878E11572A5A41A58E7ED2FBC531414D9749B4492A5A4142E58909F2C53141D551EDDB3C2A5A4123428497EBC53141DDDEE0302D2A5A41A7317872EBC53141A16CBE48292A5A41B8FBDD15EEC53141F4979191252A5A4172350B4CF4C53141FBBB92CD212A5A4115DE1698FEC5314112F0B62D1E2A5A413B2E80AC58C6314193AE2383072A5A41C6929491D2C6314185F04CD6E8295A41
320396052,motorway,none,2017-12-22 04:30:00,2017-12-22 05:00:00,59,23,87.16949152542374,winter,Dark,false,Fri,0102000020110F00000F0000002733EED4BA432B418F125285072E5A4164039CD53E442B419D980FAF1D2E5A4199F8F46F51452B419D4EE4E04D2E5A41258EAFFEF1462B4109DB0FEC982E5A416CE495EC11492B41109664CD052F5A416D826B7DDA4A2B4105B327F8662F5A411F41A023FF4C2B416486159DF22F5A41EEAD93DC394E2B4107C8AA4149305A4152A7BBF4414F2B41954B46F199305A41861E910CAF4F2B419038C644BB305A41F74DE8B599502B41DBB10FC60F315A41EE24C71A19512B41A3BEFF623E315A414D9702CF44512B4168B9DD5652315A41B51C11670B522B41EC026AFDAC315A4149C9A99998522B4107D495AE0E325A41
475503437,motorway,none,2017-12-24 08:00:00,2017-12-24 08:30:00,3,1,159.0,winter,Daylight,Xtrue,Sun,0102000020110F000010000000995BBDDB323A314136A6AD14DDE75941DE0B7EA6283A3141BCF8FDB7E7E75941FBDCD34BD6393141804C924842E859418403813BB43931413FAB621F6FE8594132AA01E395393141DA61CED898E859417611B4DC7C3931411A6DE14EC3E859419B12D9FD68393141E70CE6CCF0E85941F75879165B3931419E287ACF1DE9594187F88CB5543931418AD2635B4CE95941C9FE7B0C5839314151D46DD37BE95941D9E3B1125F3931411329349F9AE9594169027448703931416BC21AD6C6E959416D7E7EEB8939314115A14EE4F3E959410A4F7A5597393141A279547A08EA5941DC62D746A8393141901250081DEA59417A4EA313BA393141603BD1E331EA5941
